playerID,yearID,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
semiema01,2016,vs RH Starter,117,116,453,408,52,93,20,2,18,57,6,1,44,100,.228,.302,.419,.722,171,9,0,0,1,1,4,.258,97,94
semiema01,2016,vs LH Starter,42,42,168,160,20,42,7,0,9,18,4,1,7,39,.263,.293,.475,.768,76,3,0,1,0,0,4,.295,107,106
semiema01,2017,vs RHP,81,,277,244,42,63,14,1,7,29,10,0,27,60,.258,.333,.410,.743,100,2,2,1,3,0,3,.311,106,99
semiema01,2017,vs LHP,44,,109,98,11,22,5,0,3,11,2,1,11,25,.224,.303,.367,.670,36,1,0,0,0,0,0,.271,85,81
semiema01,2017,vs RHP as RHB,81,,277,244,,63,14,1,7,29,0,0,27,60,.258,.333,.410,.743,100,2,2,1,3,0,3,.311,106,104
semiema01,2017,vs LHP as RHB,44,,109,98,,22,5,0,3,11,0,0,11,25,.224,.303,.367,.670,36,1,0,0,0,0,0,.271,85,75
semiema01,2017,vs RH Starter,56,56,257,228,39,58,12,1,8,31,9,0,23,58,.254,.324,.421,.745,96,2,2,1,3,0,3,.303,106,98
semiema01,2017,vs LH Starter,29,29,129,114,14,27,7,0,2,9,3,1,15,27,.237,.326,.351,.676,40,1,0,0,0,0,0,.294,89,84
semiema01,2018,vs RHP,151,,481,436,57,112,22,1,8,48,11,5,38,87,.257,.315,.367,.682,160,10,1,2,4,1,5,.301,94,88
semiema01,2018,vs LHP,89,,222,196,32,49,13,1,7,22,3,1,23,44,.250,.324,.434,.758,85,2,0,0,3,0,2,.284,114,110
semiema01,2018,vs RHP as RHB,151,,481,436,,112,22,1,8,48,0,0,38,87,.257,.315,.367,.682,160,10,1,2,4,1,5,.301,94,93
semiema01,2018,vs LHP as RHB,89,,222,196,,49,13,1,7,22,0,0,23,44,.250,.324,.434,.758,85,2,0,0,3,0,2,.284,114,104
semiema01,2018,vs RH Starter,102,101,440,395,50,109,20,2,7,44,10,4,36,83,.276,.333,.390,.723,154,10,1,2,6,1,6,.328,105,100
semiema01,2018,vs LH Starter,57,57,263,237,39,52,15,0,8,26,4,2,25,48,.219,.293,.384,.677,91,2,0,0,1,0,1,.242,91,87
semiema01,2019,vs RHP,160,,544,479,92,132,29,4,26,70,10,5,62,78,.276,.360,.516,.876,247,10,2,0,1,1,11,.282,96,131
semiema01,2019,vs LHP,82,,203,178,31,55,14,3,7,22,0,3,25,24,.309,.394,.539,.933,96,1,0,0,0,1,1,.327,110,142
semiema01,2019,vs RHP as RHB,160,,544,479,,132,29,4,26,70,0,0,62,78,.276,.360,.516,.876,247,10,2,0,1,1,11,.282,96,137
semiema01,2019,vs LHP as RHB,82,,203,178,,55,14,3,7,22,0,0,25,24,.309,.394,.539,.933,96,1,0,0,0,1,1,.327,110,137
semiema01,2019,vs RH Starter,113,113,519,460,87,132,28,6,25,65,8,5,57,72,.287,.368,.537,.905,247,7,2,0,0,1,10,.295,103,138
semiema01,2019,vs LH Starter,49,49,228,197,36,55,15,1,8,27,2,3,30,30,.279,.373,.487,.860,96,4,0,0,1,1,2,.294,94,126
senzeni01,2019,vs RHP,97,,304,280,39,66,15,1,9,26,8,1,22,86,.236,.296,.393,.689,110,6,2,0,0,0,5,.308,86,83
senzeni01,2019,vs LHP,44,,110,95,16,30,5,3,3,16,6,4,8,15,.316,.371,.526,.898,50,0,1,0,1,0,0,.346,141,132
senzeni01,2019,vs RHP as RHB,97,,304,280,,66,15,1,9,26,0,0,22,86,.236,.296,.393,.689,110,6,2,0,0,0,5,.308,86,88
senzeni01,2019,vs LHP as RHB,44,,110,95,,30,5,3,3,16,0,0,8,15,.316,.371,.526,.898,50,0,1,0,1,0,0,.346,141,127
senzeni01,2019,vs RH Starter,74,67,288,263,35,63,13,1,8,24,9,1,22,80,.240,.303,.388,.691,102,5,2,0,0,0,4,.314,87,84
senzeni01,2019,vs LH Starter,30,26,126,112,20,33,7,3,4,18,5,4,8,21,.295,.344,.518,.862,58,1,1,0,1,0,1,.330,131,124
severpe01,2019,vs RHP,80,,186,162,16,37,6,0,5,19,3,1,19,40,.228,.319,.358,.677,58,2,3,1,1,0,1,.271,85,82
severpe01,2019,vs LHP,64,,155,143,21,39,7,0,8,25,0,0,10,33,.273,.323,.490,.812,70,3,1,0,1,0,0,.301,117,110
severpe01,2019,vs RHP as RHB,80,,186,162,,37,6,0,5,19,0,0,19,40,.228,.319,.358,.677,58,2,3,1,1,0,1,.271,85,87
severpe01,2019,vs LHP as RHB,64,,155,143,,39,7,0,8,25,0,0,10,33,.273,.323,.490,.812,70,3,1,0,1,0,0,.301,117,105
severpe01,2019,vs RH Starter,44,34,139,122,16,25,4,0,4,12,1,1,14,28,.205,.302,.336,.638,41,1,3,0,0,0,0,.233,74,71
severpe01,2019,vs LH Starter,52,49,202,183,21,51,9,0,9,32,2,0,15,45,.279,.333,.475,.809,87,4,1,1,2,0,1,.321,117,111
shawtr01,2015,vs RHP,59,,163,144,20,34,4,0,7,20,0,0,15,38,.236,.313,.410,.723,59,1,2,0,2,1,1,.267,80,100
shawtr01,2015,vs LHP,43,,85,82,11,27,6,0,6,16,0,1,3,19,.329,.353,.622,.975,51,0,0,0,0,0,1,.368,136,167
shawtr01,2015,vs RHP as LHB,59,,163,144,,34,4,0,7,20,0,0,15,38,.236,.313,.410,.723,59,1,2,0,2,1,1,.267,80,93
shawtr01,2015,vs LHP as LHB,43,,85,82,,27,6,0,6,16,0,0,3,19,.329,.353,.622,.975,51,0,0,0,0,0,1,.368,136,187
shawtr01,2015,vs RH Starter,46,39,171,154,19,34,6,0,6,17,0,0,13,44,.221,.287,.377,.663,58,1,2,0,2,1,1,.264,65,84
shawtr01,2015,vs LH Starter,19,16,77,72,12,27,4,0,7,19,0,1,5,13,.375,.416,.722,1.138,52,0,0,0,0,0,1,.385,176,211
shawtr01,2016,vs RHP,131,,415,373,50,96,27,2,12,52,3,1,38,102,.257,.325,.437,.762,163,6,1,0,3,4,2,.321,110,106
shawtr01,2016,vs LHP,68,,115,107,13,20,7,0,4,19,2,0,5,31,.187,.235,.364,.599,39,4,2,0,1,0,2,.219,63,61
shawtr01,2016,vs RHP as LHB,131,,415,373,,96,27,2,12,52,0,0,38,102,.257,.325,.437,.762,163,6,1,0,3,4,2,.321,110,101
shawtr01,2016,vs LHP as LHB,68,,115,107,,20,7,0,4,19,0,0,5,31,.187,.235,.364,.599,39,4,2,0,1,0,2,.219,63,77
shawtr01,2016,vs RH Starter,114,108,438,398,51,100,29,2,12,57,3,1,36,111,.251,.313,.425,.737,169,6,1,0,3,2,3,.317,103,99
shawtr01,2016,vs LH Starter,31,19,92,82,12,16,5,0,4,14,2,0,7,22,.195,.272,.402,.674,33,4,2,0,1,2,1,.211,84,81
shawtr01,2017,vs RHP,137,,451,398,67,112,21,0,26,79,7,0,49,96,.281,.361,.530,.892,211,16,2,0,2,5,2,.309,107,135
shawtr01,2017,vs LHP,83,,155,140,17,35,13,1,5,22,3,0,11,42,.250,.312,.464,.776,65,4,2,1,1,1,0,.319,80,106
shawtr01,2017,vs RHP as LHB,137,,451,398,,112,21,0,26,79,0,0,49,96,.281,.361,.530,.892,211,16,2,0,2,5,2,.309,107,128
shawtr01,2017,vs LHP as LHB,83,,155,140,,35,13,1,5,22,0,0,11,42,.250,.312,.464,.776,65,4,2,1,1,1,0,.319,80,125
shawtr01,2017,vs RH Starter,117,116,494,439,63,115,21,0,27,77,7,0,51,117,.262,.340,.494,.834,217,19,2,0,2,5,2,.296,94,120
shawtr01,2017,vs LH Starter,27,26,112,99,21,32,13,1,4,24,3,0,9,21,.323,.387,.596,.983,59,1,2,1,1,1,0,.373,127,161
shawtr01,2018,vs RHP,138,,454,383,62,96,19,0,30,74,3,2,62,84,.251,.357,.535,.892,205,6,4,0,5,6,3,.241,115,142
shawtr01,2018,vs LHP,81,,133,115,11,24,4,0,2,12,2,0,16,24,.209,.303,.296,.599,34,1,0,1,1,0,3,.244,50,69
shawtr01,2018,vs RHP as LHB,138,,454,383,,96,19,0,30,74,0,0,62,84,.251,.357,.535,.892,205,6,4,0,5,6,3,.241,115,135
shawtr01,2018,vs LHP as LHB,81,,133,115,,24,4,0,2,12,0,0,16,24,.209,.303,.296,.599,34,1,0,1,1,0,3,.244,50,81
shawtr01,2018,vs RH Starter,117,117,486,420,58,102,20,0,29,76,4,2,57,88,.243,.334,.498,.832,209,6,3,1,5,5,3,.237,101,126
shawtr01,2018,vs LH Starter,35,21,101,78,15,18,3,0,3,10,1,0,21,20,.231,.396,.385,.781,30,1,1,0,1,1,3,.268,95,120
shawtr01,2019,vs RHP,81,,219,181,22,31,4,0,7,14,0,0,36,72,.171,.315,.309,.624,56,4,2,0,0,3,0,.235,127,70
shawtr01,2019,vs LHP,32,,51,49,,5,1,0,0,2,0,0,0,17,.102,.137,.122,.260,6,1,2,0,0,0,0,.156,-6,-31
shawtr01,2019,vs RHP as LHB,81,,219,181,,31,4,0,7,14,0,0,36,72,.171,.315,.309,.624,56,4,2,0,0,3,0,.235,127,65
shawtr01,2019,vs LHP as LHB,32,,51,49,,5,1,0,0,2,0,0,0,17,.102,.137,.122,.260,6,1,2,0,0,0,0,.156,-6,-26
shawtr01,2019,vs RH Starter,62,51,220,188,21,33,5,0,7,14,0,0,30,72,.176,.295,.314,.609,59,5,2,0,0,3,0,.239,121,64
shawtr01,2019,vs LH Starter,24,7,50,42,1,3,0,0,0,2,0,0,6,17,.071,.220,.071,.291,3,0,2,0,0,0,0,.120,5,-16
shuckja01,2016,vs RHP,71,,206,193,23,36,4,1,4,12,2,3,10,19,.187,.225,.280,.505,54,5,0,2,1,0,2,.187,84,37
shuckja01,2016,vs LHP,22,,35,31,4,10,1,1,0,2,1,0,2,2,.323,.382,.419,.802,13,0,1,1,0,0,0,.345,194,120
shuckja01,2016,vs RHP as LHB,71,,206,193,,36,4,1,4,12,0,0,10,19,.187,.225,.280,.505,54,5,0,2,1,0,2,.187,84,34
shuckja01,2016,vs LHP as LHB,22,,35,31,,10,1,1,0,2,0,0,2,2,.323,.382,.419,.802,13,0,1,1,0,0,0,.345,194,140
shuckja01,2016,vs RH Starter,66,52,205,190,24,36,3,2,4,12,3,2,11,20,.189,.233,.289,.522,55,5,0,3,1,0,1,.192,91,42
shuckja01,2016,vs LH Starter,14,7,36,34,3,10,2,0,0,2,0,1,1,1,.294,.333,.353,.686,12,0,1,0,0,0,1,.303,152,89
simmoan01,2015,vs RHP,141,,464,428,48,118,21,2,3,38,5,3,29,36,.276,.328,.355,.683,152,15,5,1,1,4,5,.295,107,91
simmoan01,2015,vs LHP,65,,119,107,12,24,2,0,1,6,0,0,10,12,.224,.294,.271,.565,29,4,1,0,1,2,0,.242,72,60
simmoan01,2015,vs RHP as RHB,141,,464,428,,118,21,2,3,38,0,0,29,36,.276,.328,.355,.683,152,15,5,1,1,4,5,.295,107,97
simmoan01,2015,vs LHP as RHB,65,,119,107,,24,2,0,1,6,0,0,10,12,.224,.294,.271,.565,29,4,1,0,1,2,0,.242,72,56
simmoan01,2015,vs RH Starter,117,115,468,434,52,122,22,2,4,41,5,3,26,39,.281,.328,.369,.696,160,15,5,1,2,4,4,.300,111,95
simmoan01,2015,vs LH Starter,30,30,115,101,8,20,1,0,0,3,0,0,13,9,.198,.296,.208,.504,21,4,1,0,0,2,1,.217,54,45
simmoan01,2016,vs RHP,120,,368,343,32,95,15,1,3,35,5,1,20,33,.277,.318,.353,.671,121,10,2,0,3,0,7,.297,95,83
simmoan01,2016,vs LHP,51,,115,105,16,31,7,1,1,9,5,0,8,5,.295,.342,.410,.752,43,6,0,1,1,0,0,.300,118,105
simmoan01,2016,vs RHP as RHB,120,,368,343,,95,15,1,3,35,0,0,20,33,.277,.318,.353,.671,121,10,2,0,3,0,7,.297,95,87
simmoan01,2016,vs LHP as RHB,51,,115,105,,31,7,1,1,9,0,0,8,5,.295,.342,.410,.752,43,6,0,1,1,0,0,.300,118,98
simmoan01,2016,vs RH Starter,89,89,347,321,33,92,13,2,3,36,6,1,21,29,.287,.331,.368,.699,118,8,2,0,3,0,6,.305,103,91
simmoan01,2016,vs LH Starter,35,34,136,127,15,34,9,0,1,8,4,0,7,9,.268,.304,.362,.666,46,8,0,1,1,0,1,.280,93,82
simmoan01,2017,vs RHP,152,,486,451,57,131,33,1,11,53,11,6,26,48,.290,.329,.441,.770,199,13,3,0,6,0,4,.302,104,105
simmoan01,2017,vs LHP,71,,161,138,20,33,5,1,3,16,8,0,21,19,.239,.335,.355,.690,49,7,0,0,2,0,3,.254,86,88
simmoan01,2017,vs RHP as RHB,152,,486,451,,131,33,1,11,53,0,0,26,48,.290,.329,.441,.770,199,13,3,0,6,0,4,.302,104,110
simmoan01,2017,vs LHP as RHB,71,,161,138,,33,5,1,3,16,0,0,21,19,.239,.335,.355,.690,49,7,0,0,2,0,3,.254,86,82
simmoan01,2017,vs RH Starter,111,111,451,421,49,120,28,0,10,45,8,5,22,47,.285,.319,.423,.742,178,10,2,0,6,0,3,.297,97,97
simmoan01,2017,vs LH Starter,47,47,196,168,28,44,10,2,4,24,11,1,25,20,.262,.357,.417,.774,70,10,1,0,2,0,4,.274,107,109
simmoan01,2018,vs RHP,136,,418,388,54,116,21,5,5,56,8,2,21,34,.299,.338,.418,.756,162,13,4,1,4,2,4,.314,101,108
simmoan01,2018,vs LHP,85,,182,166,14,46,5,0,6,19,2,0,14,10,.277,.335,.416,.751,69,4,1,0,1,0,4,.265,99,109
simmoan01,2018,vs RHP as RHB,136,,418,388,,116,21,5,5,56,0,0,21,34,.299,.338,.418,.756,162,13,4,1,4,2,4,.314,101,113
simmoan01,2018,vs LHP as RHB,85,,182,166,,46,5,0,6,19,0,0,14,10,.277,.335,.416,.751,69,4,1,0,1,0,4,.265,99,104
simmoan01,2018,vs RH Starter,98,98,403,375,55,115,21,5,5,55,7,1,21,32,.307,.346,.429,.775,161,9,3,1,3,2,6,.323,106,113
simmoan01,2018,vs LH Starter,48,48,197,179,13,47,5,0,6,20,3,1,14,12,.263,.320,.391,.711,70,8,2,0,2,0,2,.252,89,97
simmoan01,2019,vs RHP,97,,315,299,32,75,15,0,3,33,8,2,15,30,.251,.289,.331,.620,99,14,1,0,0,1,1,.271,85,67
simmoan01,2019,vs LHP,49,,109,99,15,30,4,0,4,7,2,0,9,7,.303,.367,.465,.832,46,7,1,0,0,0,0,.295,147,117
simmoan01,2019,vs RHP as RHB,97,,315,299,,75,15,0,3,33,0,0,15,30,.251,.289,.331,.620,99,14,1,0,0,1,1,.271,85,71
simmoan01,2019,vs LHP as RHB,49,,109,99,,30,4,0,4,7,0,0,9,7,.303,.367,.465,.832,46,7,1,0,0,0,0,.295,147,113
simmoan01,2019,vs RH Starter,71,69,290,277,32,72,14,0,4,30,7,2,11,32,.260,.293,.354,.647,98,12,2,0,0,1,0,.282,92,73
simmoan01,2019,vs LH Starter,32,30,134,121,15,33,5,0,3,10,3,0,13,5,.273,.343,.388,.732,47,9,0,0,0,0,1,.265,118,94
sizemgr01,2015,vs RHP,93,,275,255,22,63,16,0,5,31,3,3,18,58,.247,.298,.369,.667,94,3,1,0,1,0,2,.301,94,85
sizemgr01,2015,vs LHP,19,,21,18,2,6,1,0,1,2,0,0,2,2,.333,.429,.556,.984,10,0,1,0,0,0,0,.333,186,174
sizemgr01,2015,vs RHP as LHB,93,,275,255,,63,16,0,5,31,0,0,18,58,.247,.298,.369,.667,94,3,1,0,1,0,2,.301,94,79
sizemgr01,2015,vs LHP as LHB,19,,21,18,,6,1,0,1,2,0,0,2,2,.333,.429,.556,.984,10,0,1,0,0,0,0,.333,186,193
sizemgr01,2015,vs RH Starter,80,65,266,247,20,61,14,0,5,27,3,3,17,58,.247,.297,.364,.661,90,3,1,0,1,0,2,.303,92,84
sizemgr01,2015,vs LH Starter,17,1,30,26,4,8,3,0,1,6,0,0,3,2,.308,.400,.538,.938,14,0,1,0,0,0,0,.304,172,160
smithdw02,2019,vs RHP,93,,282,258,35,65,11,3,10,36,2,0,17,50,.252,.302,.434,.737,112,6,3,1,3,0,4,.274,107,94
smithdw02,2019,vs LHP,54,,110,99,11,21,5,0,3,17,3,1,9,32,.212,.282,.354,.635,35,2,1,0,1,0,2,.277,81,66
smithdw02,2019,vs RHP as LHB,93,,282,258,,65,11,3,10,36,0,0,17,50,.252,.302,.434,.737,112,6,3,1,3,0,4,.274,107,89
smithdw02,2019,vs LHP as LHB,54,,110,99,,21,5,0,3,17,0,0,9,32,.212,.282,.354,.635,35,2,1,0,1,0,2,.277,81,77
smithdw02,2019,vs RH Starter,66,64,270,250,31,57,10,2,9,30,1,0,16,53,.228,.271,.392,.663,98,6,0,1,3,0,6,.251,86,75
smithdw02,2019,vs LH Starter,35,25,122,107,15,29,6,1,4,23,4,1,10,29,.271,.352,.458,.810,49,2,4,0,1,0,0,.333,130,113
smithke04,2017,vs RHP,71,,179,165,10,51,11,0,2,18,0,0,7,31,.309,.339,.412,.751,68,5,2,2,3,0,1,.363,116,101
smithke04,2017,vs LHP,53,,115,111,13,27,6,0,2,12,0,0,2,15,.243,.263,.351,.615,39,4,1,0,0,0,1,.266,76,64
smithke04,2017,vs RHP as RHB,71,,179,165,,51,11,0,2,18,0,0,7,31,.309,.339,.412,.751,68,5,2,2,3,0,1,.363,116,106
smithke04,2017,vs LHP as RHB,53,,115,111,,27,6,0,2,12,0,0,2,15,.243,.263,.351,.615,39,4,1,0,0,0,1,.266,76,60
smithke04,2017,vs RH Starter,52,40,164,155,10,44,8,0,2,14,0,0,5,32,.284,.309,.374,.683,58,6,1,2,1,0,1,.344,96,83
smithke04,2017,vs LH Starter,35,33,130,121,13,34,9,0,2,16,0,0,4,14,.281,.310,.405,.715,49,3,2,0,2,0,1,.299,105,92
smithma05,2017,vs RHP,75,,239,215,28,58,8,3,2,11,14,4,22,47,.270,.336,.363,.699,78,2,0,1,1,0,6,.335,104,89
smithma05,2017,vs LHP,26,,43,41,5,11,0,1,0,1,2,1,1,15,.268,.286,.317,.603,13,0,0,1,0,0,0,.423,76,63
smithma05,2017,vs RHP as LHB,75,,239,215,,58,8,3,2,11,0,0,22,47,.270,.336,.363,.699,78,2,0,1,1,0,6,.335,104,83
smithma05,2017,vs LHP as LHB,26,,43,41,,11,0,1,0,1,0,0,1,15,.268,.286,.317,.603,13,0,0,1,0,0,0,.423,76,78
smithma05,2017,vs RH Starter,64,60,240,218,28,55,8,3,2,11,14,4,19,53,.252,.311,.344,.655,75,2,0,2,1,0,6,.323,91,76
smithma05,2017,vs LH Starter,17,8,42,38,5,14,0,1,0,1,2,1,4,9,.368,.429,.421,.850,16,0,0,0,0,0,0,.483,149,132
smithma05,2018,vs RHP,131,,429,376,53,107,19,9,2,35,27,10,40,72,.285,.362,.399,.761,150,9,7,4,2,0,3,.345,97,111
smithma05,2018,vs LHP,66,,115,104,12,35,8,1,0,5,13,2,7,26,.337,.384,.433,.817,45,2,1,3,0,0,1,.449,111,129
smithma05,2018,vs RHP as LHB,131,,429,376,,107,19,9,2,35,0,0,40,72,.285,.362,.399,.761,150,9,7,4,2,0,3,.345,97,104
smithma05,2018,vs LHP as LHB,66,,115,104,,35,8,1,0,5,0,0,7,26,.337,.384,.433,.817,45,2,1,3,0,0,1,.449,111,145
smithma05,2018,vs RH Starter,104,103,435,378,53,109,18,9,2,35,31,12,43,83,.288,.370,.399,.769,151,9,7,5,2,0,3,.363,99,113
smithma05,2018,vs LH Starter,37,24,109,102,12,33,9,1,0,5,9,0,4,15,.324,.355,.431,.787,44,2,1,2,0,0,1,.379,103,118
smithma05,2019,vs RHP,125,,401,362,43,77,14,7,5,29,27,4,28,104,.213,.283,.331,.615,120,2,8,2,1,0,3,.283,93,65
smithma05,2019,vs LHP,70,,165,148,27,39,5,2,1,8,19,5,14,37,.264,.339,.345,.684,51,5,3,0,0,0,4,.345,116,82
smithma05,2019,vs RHP as LHB,125,,401,362,,77,14,7,5,29,0,0,28,104,.213,.283,.331,.615,120,2,8,2,1,0,3,.283,93,60
smithma05,2019,vs LHP as LHB,70,,165,148,,39,5,2,1,8,0,0,14,37,.264,.339,.345,.684,51,5,3,0,0,0,4,.345,116,93
smithma05,2019,vs RH Starter,92,87,389,350,43,77,14,6,5,30,33,4,32,93,.220,.294,.337,.631,118,5,5,1,1,0,5,.285,99,69
smithma05,2019,vs LH Starter,42,37,177,160,27,39,5,3,1,7,13,5,10,48,.244,.313,.331,.644,53,2,6,1,0,0,2,.342,103,72
smithse01,2015,vs RHP,127,,399,345,52,88,27,5,11,38,0,0,46,80,.255,.343,.458,.801,158,11,3,0,5,3,4,.297,107,121
smithse01,2015,vs LHP,44,,53,50,2,10,4,0,1,4,0,0,1,19,.200,.231,.340,.571,17,4,1,1,0,1,0,.300,47,58
smithse01,2015,vs RHP as LHB,127,,399,345,,88,27,5,11,38,0,0,46,80,.255,.343,.458,.801,158,11,3,0,5,3,4,.297,107,114
smithse01,2015,vs LHP as LHB,44,,53,50,,10,4,0,1,4,0,0,1,19,.200,.231,.340,.571,17,4,1,1,0,1,0,.300,47,69
smithse01,2015,vs RH Starter,106,104,409,357,50,89,29,4,10,38,0,0,44,87,.249,.335,.437,.772,156,12,4,0,4,4,3,.299,100,114
smithse01,2015,vs LH Starter,30,3,43,38,4,9,2,1,2,4,0,0,3,12,.237,.286,.500,.786,19,3,0,1,1,0,1,.280,100,115
smithse01,2016,vs RHP,133,,405,348,57,89,13,0,16,58,0,0,46,83,.256,.351,.431,.782,150,9,7,0,4,1,1,.289,107,112
smithse01,2016,vs LHP,29,,33,30,5,5,2,0,0,5,0,0,2,6,.167,.242,.233,.476,7,2,1,0,0,0,0,.208,27,31
smithse01,2016,vs RHP as LHB,133,,405,348,,89,13,0,16,58,0,0,46,83,.256,.351,.431,.782,150,9,7,0,4,1,1,.289,107,107
smithse01,2016,vs LHP as LHB,29,,33,30,,5,2,0,0,5,0,0,2,6,.167,.242,.233,.476,7,2,1,0,0,0,0,.208,27,43
smithse01,2016,vs RH Starter,101,100,390,338,53,86,14,0,14,57,0,0,41,77,.254,.346,.420,.766,142,9,8,0,3,0,1,.288,102,108
smithse01,2016,vs LH Starter,36,2,48,40,9,8,1,0,2,6,0,0,7,12,.200,.313,.375,.688,15,2,0,0,1,1,0,.222,82,88
smithse01,2017,vs RHP,105,,347,306,46,79,16,0,12,28,2,0,34,74,.258,.343,.428,.771,131,7,6,0,1,3,2,.303,100,106
smithse01,2017,vs LHP,23,,26,24,4,6,3,0,1,4,0,0,2,5,.250,.308,.500,.808,12,0,0,0,0,0,0,.278,106,114
smithse01,2017,vs RHP as LHB,105,,347,306,,79,16,0,12,28,0,0,34,74,.258,.343,.428,.771,131,7,6,0,1,3,2,.303,100,100
smithse01,2017,vs LHP as LHB,23,,26,24,,6,3,0,1,4,0,0,2,5,.250,.308,.500,.808,12,0,0,0,0,0,0,.278,106,134
smithse01,2017,vs RH Starter,97,89,362,321,49,84,19,0,13,32,2,0,34,74,.262,.343,.442,.785,142,7,6,0,1,3,2,.302,103,109
smithse01,2017,vs LH Starter,14,0,11,9,1,1,0,0,0,0,0,0,2,5,.111,.273,.111,.384,1,0,0,0,0,0,0,.250,6,10
smoakju01,2015,vs RHP,100,,288,257,36,57,16,1,14,49,0,0,28,78,.222,.302,.455,.757,117,9,2,0,1,0,3,.259,98,107
smoakju01,2015,vs LHP,30,,40,39,8,10,0,0,4,10,0,0,1,8,.256,.275,.564,.839,22,1,0,0,0,0,0,.222,112,128
smoakju01,2015,vs RHP as LHB,100,,288,257,,57,16,1,14,49,0,0,28,78,.222,.302,.455,.757,117,9,2,0,1,0,3,.259,98,101
smoakju01,2015,vs LHP as RHB,30,,40,39,,10,0,0,4,10,0,0,1,8,.256,.275,.564,.839,22,1,0,0,0,0,0,.222,112,121
smoakju01,2015,vs RH Starter,109,70,310,280,41,64,15,1,16,54,0,0,28,83,.229,.300,.461,.761,129,10,1,0,1,0,2,.264,98,109
smoakju01,2015,vs LH Starter,23,1,18,16,3,3,1,0,2,5,0,0,1,3,.188,.278,.625,.903,10,0,1,0,0,0,1,.091,126,143
smoakju01,2016,vs RHP,90,,246,213,23,47,8,0,11,25,0,0,31,93,.221,.325,.413,.738,88,2,2,0,0,1,3,.330,109,100
smoakju01,2016,vs LHP,49,,95,86,10,18,2,0,3,9,1,0,9,19,.209,.284,.337,.621,29,5,0,0,0,0,0,.234,77,69
smoakju01,2016,vs RHP as LHB,90,,246,213,,47,8,0,11,25,0,0,31,93,.221,.325,.413,.738,88,2,2,0,0,1,3,.330,109,95
smoakju01,2016,vs LHP as RHB,49,,95,86,,18,2,0,3,9,0,0,9,19,.209,.284,.337,.621,29,5,0,0,0,0,0,.234,77,64
smoakju01,2016,vs RH Starter,95,57,247,213,22,41,8,0,9,18,1,0,32,88,.192,.304,.357,.660,76,3,2,0,0,1,3,.276,88,80
smoakju01,2016,vs LH Starter,31,22,94,86,11,24,2,0,5,16,0,0,8,24,.279,.340,.477,.817,41,4,0,0,0,0,0,.333,130,121
smoakju01,2017,vs RHP,152,,494,436,69,110,21,1,31,72,0,1,55,110,.252,.338,.518,.856,226,13,2,0,1,3,3,.267,93,125
smoakju01,2017,vs LHP,65,,143,124,16,41,8,0,7,18,0,0,18,18,.331,.413,.565,.977,70,4,0,0,1,0,0,.340,123,162
smoakju01,2017,vs RHP as LHB,152,,494,436,,110,21,1,31,72,0,0,55,110,.252,.338,.518,.856,226,13,2,0,1,3,3,.267,93,119
smoakju01,2017,vs LHP as RHB,65,,143,124,,41,8,0,7,18,0,0,18,18,.331,.413,.565,.977,70,4,0,0,1,0,0,.340,123,154
smoakju01,2017,vs RH Starter,116,106,455,403,63,109,21,1,29,69,0,1,49,97,.270,.349,.543,.893,219,10,1,0,2,2,3,.287,101,135
smoakju01,2017,vs LH Starter,42,41,182,157,22,42,8,0,9,21,0,0,24,31,.268,.368,.490,.859,77,7,1,0,0,1,0,.282,96,130
smoakju01,2018,vs RHP,135,,402,335,56,82,26,0,20,59,0,1,64,110,.245,.366,.501,.867,168,4,1,0,2,2,2,.300,114,137
smoakju01,2018,vs LHP,89,,192,170,11,40,8,0,5,18,0,0,19,46,.235,.318,.371,.688,63,7,2,0,1,0,2,.292,72,92
smoakju01,2018,vs RHP as LHB,135,,402,335,,82,26,0,20,59,0,0,64,110,.245,.366,.501,.867,168,4,1,0,2,2,2,.300,114,129
smoakju01,2018,vs LHP as RHB,89,,192,170,,40,8,0,5,18,0,0,19,46,.235,.318,.371,.688,63,7,2,0,1,0,2,.292,72,87
smoakju01,2018,vs RH Starter,96,88,390,332,50,75,22,0,18,52,0,1,57,110,.226,.341,.455,.796,151,4,1,0,0,1,3,.279,97,118
smoakju01,2018,vs LH Starter,51,47,204,173,17,47,12,0,7,25,0,0,26,46,.272,.368,.462,.830,80,7,2,0,3,1,1,.325,106,130
smoakju01,2019,vs RHP,111,,346,282,40,57,9,0,19,45,0,0,59,84,.202,.347,.436,.783,123,6,4,0,1,3,1,.211,109,109
smoakju01,2019,vs LHP,72,,154,132,14,29,7,0,3,16,0,0,20,22,.220,.331,.341,.672,45,5,2,0,0,0,2,.243,81,78
smoakju01,2019,vs RHP as LHB,111,,346,282,,57,9,0,19,45,0,0,59,84,.202,.347,.436,.783,123,6,4,0,1,3,1,.211,109,103
smoakju01,2019,vs LHP as RHB,72,,154,132,,29,7,0,3,16,0,0,20,22,.220,.331,.341,.672,45,5,2,0,0,0,2,.243,81,75
smoakju01,2019,vs RH Starter,86,83,352,286,41,55,11,0,18,44,0,0,64,78,.192,.341,.420,.760,120,8,1,0,1,2,1,.194,103,103
